0,1,2,3,4,position
-71.0,-75.0,-73.0,-80.0,-81.0,12
-72.0,-75.0,-73.0,-80.0,-81.0,12
-72.0,-75.0,-76.0,-80.0,-81.0,12
-72.0,-75.0,-76.0,-80.0,-83.0,12
-71.0,-75.0,-76.0,-80.0,-83.0,12
-71.0,-75.0,-70.0,-80.0,-83.0,12
-71.0,-75.0,-70.0,-89.0,-83.0,12
-71.0,-74.0,-70.0,-89.0,-83.0,12
-71.0,-74.0,-79.0,-89.0,-83.0,12
-71.0,-74.0,-79.0,-89.0,-85.0,12
-71.0,-85.0,-79.0,-89.0,-85.0,12
-71.0,-85.0,-70.0,-89.0,-85.0,12
-71.0,-85.0,-70.0,-84.0,-85.0,12
-71.0,-74.0,-70.0,-84.0,-85.0,12
-71.0,-74.0,-70.0,-84.0,-81.0,12
-71.0,-74.0,-75.0,-84.0,-81.0,12
-71.0,-74.0,-75.0,-83.0,-81.0,12
-74.0,-74.0,-75.0,-83.0,-81.0,12
-74.0,-75.0,-75.0,-83.0,-81.0,12
-74.0,-75.0,-75.0,-83.0,-83.0,12
-74.0,-75.0,-76.0,-83.0,-83.0,12
-73.0,-75.0,-76.0,-83.0,-83.0,12
-73.0,-75.0,-84.0,-83.0,-83.0,12
-71.0,-75.0,-84.0,-83.0,-83.0,12
-71.0,-75.0,-84.0,-84.0,-83.0,12
-71.0,-76.0,-84.0,-84.0,-83.0,12
-71.0,-76.0,-84.0,-84.0,-78.0,12
-71.0,-75.0,-84.0,-84.0,-78.0,12
-71.0,-75.0,-84.0,-84.0,-91.0,12
-73.0,-75.0,-84.0,-84.0,-91.0,12
-73.0,-76.0,-75.0,-84.0,-85.0,12
-73.0,-76.0,-72.0,-84.0,-85.0,12
-73.0,-76.0,-85.0,-84.0,-85.0,12
-73.0,-76.0,-85.0,-82.0,-85.0,12
-73.0,-76.0,-85.0,-82.0,-76.0,12
-73.0,-76.0,-74.0,-82.0,-76.0,12
-73.0,-76.0,-74.0,-82.0,-86.0,12
-73.0,-76.0,-74.0,-82.0,-88.0,12
-73.0,-76.0,-71.0,-82.0,-88.0,12
-73.0,-76.0,-71.0,-81.0,-88.0,12
-72.0,-76.0,-71.0,-81.0,-88.0,12
-72.0,-76.0,-71.0,-81.0,-77.0,12
-72.0,-76.0,-75.0,-81.0,-77.0,12
-71.0,-76.0,-75.0,-81.0,-77.0,12
-71.0,-76.0,-75.0,-81.0,-86.0,12
-71.0,-76.0,-71.0,-81.0,-86.0,12
-71.0,-76.0,-71.0,-83.0,-86.0,12
-72.0,-76.0,-71.0,-83.0,-86.0,12
-72.0,-76.0,-71.0,-83.0,-77.0,12
-72.0,-76.0,-74.0,-83.0,-77.0,12
-72.0,-76.0,-74.0,-87.0,-77.0,12
-72.0,-76.0,-74.0,-87.0,-86.0,12
-71.0,-76.0,-72.0,-87.0,-77.0,12
-71.0,-76.0,-83.0,-87.0,-77.0,12
-72.0,-76.0,-83.0,-87.0,-77.0,12
-72.0,-76.0,-83.0,-87.0,-85.0,12
-72.0,-76.0,-72.0,-87.0,-85.0,12
-73.0,-76.0,-72.0,-87.0,-85.0,12
-73.0,-76.0,-72.0,-81.0,-85.0,12
-73.0,-76.0,-72.0,-81.0,-78.0,12
-73.0,-76.0,-86.0,-81.0,-78.0,12
-73.0,-76.0,-77.0,-81.0,-78.0,12
-71.0,-76.0,-77.0,-81.0,-78.0,12
-71.0,-76.0,-77.0,-81.0,-86.0,12
-71.0,-76.0,-70.0,-81.0,-86.0,12
-73.0,-76.0,-70.0,-81.0,-86.0,12
-73.0,-76.0,-70.0,-82.0,-86.0,12
-73.0,-76.0,-84.0,-82.0,-86.0,12
-73.0,-76.0,-84.0,-87.0,-86.0,12
-74.0,-75.0,-68.0,-87.0,-80.0,12
-74.0,-75.0,-68.0,-87.0,-83.0,12
-74.0,-75.0,-83.0,-87.0,-83.0,12
-74.0,-75.0,-83.0,-83.0,-83.0,12
-71.0,-76.0,-83.0,-83.0,-83.0,12
-71.0,-76.0,-83.0,-83.0,-81.0,12
-71.0,-76.0,-72.0,-83.0,-81.0,12
-72.0,-76.0,-72.0,-83.0,-81.0,12
-72.0,-75.0,-72.0,-83.0,-81.0,12
-72.0,-75.0,-83.0,-83.0,-81.0,12
-72.0,-75.0,-83.0,-84.0,-81.0,12
-71.0,-75.0,-83.0,-84.0,-81.0,12
-71.0,-78.0,-83.0,-84.0,-81.0,12
-71.0,-78.0,-83.0,-84.0,-84.0,12
-71.0,-78.0,-70.0,-84.0,-84.0,12
-70.0,-78.0,-70.0,-84.0,-84.0,12
-74.0,-78.0,-70.0,-84.0,-84.0,12
-74.0,-74.0,-70.0,-84.0,-84.0,12
-74.0,-74.0,-73.0,-84.0,-84.0,12
-74.0,-74.0,-73.0,-86.0,-84.0,12
-73.0,-74.0,-73.0,-86.0,-84.0,12
-73.0,-78.0,-73.0,-86.0,-84.0,12
-73.0,-78.0,-81.0,-86.0,-84.0,12
-73.0,-78.0,-81.0,-82.0,-84.0,12
-73.0,-75.0,-81.0,-82.0,-84.0,12
-73.0,-75.0,-81.0,-82.0,-85.0,12
-73.0,-75.0,-73.0,-82.0,-85.0,12
-72.0,-75.0,-73.0,-82.0,-85.0,12
-72.0,-77.0,-73.0,-82.0,-85.0,12
-72.0,-77.0,-73.0,-82.0,-84.0,12
-72.0,-77.0,-83.0,-82.0,-84.0,12
-72.0,-77.0,-83.0,-81.0,-84.0,12
-74.0,-77.0,-83.0,-81.0,-84.0,12
-73.0,-75.0,-69.0,-89.0,-89.0,12
-73.0,-75.0,-80.0,-89.0,-89.0,12
-73.0,-85.0,-80.0,-89.0,-89.0,12
-71.0,-85.0,-80.0,-89.0,-89.0,12
-71.0,-85.0,-69.0,-89.0,-89.0,12
-71.0,-85.0,-69.0,-86.0,-89.0,12
-75.0,-85.0,-69.0,-86.0,-89.0,12
-75.0,-85.0,-79.0,-86.0,-89.0,12
-69.0,-85.0,-79.0,-86.0,-89.0,12
-69.0,-85.0,-73.0,-86.0,-89.0,12
-69.0,-85.0,-73.0,-90.0,-89.0,12
-70.0,-76.0,-80.0,-85.0,-83.0,12
-70.0,-75.0,-80.0,-85.0,-83.0,12
-70.0,-75.0,-72.0,-85.0,-83.0,12
-70.0,-75.0,-72.0,-80.0,-83.0,12
-71.0,-75.0,-72.0,-80.0,-83.0,12
-71.0,-78.0,-72.0,-80.0,-83.0,12
-71.0,-78.0,-77.0,-80.0,-83.0,12
-71.0,-78.0,-77.0,-87.0,-83.0,12
-71.0,-78.0,-72.0,-87.0,-83.0,12
-71.0,-76.0,-72.0,-80.0,-83.0,12
-71.0,-76.0,-72.0,-80.0,-87.0,12
-71.0,-76.0,-69.0,-80.0,-87.0,12
-71.0,-76.0,-69.0,-91.0,-87.0,12
-68.0,-76.0,-69.0,-91.0,-87.0,12
-68.0,-76.0,-69.0,-91.0,-89.0,12
-68.0,-76.0,-72.0,-91.0,-89.0,12
-68.0,-76.0,-72.0,-78.0,-89.0,12
-68.0,-76.0,-72.0,-78.0,-87.0,12
-68.0,-76.0,-69.0,-78.0,-87.0,12
-68.0,-83.0,-69.0,-78.0,-87.0,12
-68.0,-83.0,-81.0,-78.0,-87.0,12
-68.0,-83.0,-81.0,-81.0,-87.0,12
-67.0,-83.0,-81.0,-81.0,-87.0,12
-67.0,-79.0,-81.0,-81.0,-87.0,12
-67.0,-79.0,-81.0,-81.0,-85.0,12
-67.0,-79.0,-70.0,-81.0,-85.0,12
-67.0,-81.0,-70.0,-81.0,-85.0,12
-67.0,-81.0,-70.0,-81.0,-84.0,12
-67.0,-81.0,-74.0,-81.0,-84.0,12
-67.0,-81.0,-70.0,-88.0,-84.0,12
-67.0,-81.0,-71.0,-88.0,-84.0,12
-67.0,-81.0,-71.0,-81.0,-84.0,12
-67.0,-77.0,-71.0,-81.0,-84.0,12
-67.0,-77.0,-69.0,-81.0,-84.0,12
-67.0,-77.0,-69.0,-83.0,-84.0,12
-67.0,-81.0,-69.0,-83.0,-84.0,12
-67.0,-81.0,-69.0,-83.0,-87.0,12
-67.0,-78.0,-69.0,-83.0,-87.0,12
-67.0,-78.0,-70.0,-83.0,-87.0,12
-67.0,-78.0,-70.0,-82.0,-87.0,12
-67.0,-83.0,-70.0,-82.0,-87.0,12
-66.0,-83.0,-70.0,-82.0,-87.0,12
-66.0,-83.0,-86.0,-82.0,-87.0,12
-68.0,-83.0,-86.0,-82.0,-87.0,12
-68.0,-78.0,-86.0,-82.0,-87.0,12
-68.0,-78.0,-69.0,-82.0,-87.0,12
-67.0,-78.0,-69.0,-82.0,-87.0,12
-67.0,-80.0,-69.0,-82.0,-87.0,12
-67.0,-80.0,-69.0,-82.0,-81.0,12
-67.0,-80.0,-74.0,-82.0,-81.0,12
-67.0,-80.0,-74.0,-90.0,-81.0,12
-68.0,-80.0,-74.0,-90.0,-81.0,12
-68.0,-80.0,-74.0,-90.0,-91.0,12
-68.0,-80.0,-74.0,-83.0,-91.0,12
-66.0,-80.0,-74.0,-83.0,-91.0,12
-66.0,-80.0,-72.0,-83.0,-91.0,12
-66.0,-80.0,-72.0,-83.0,-82.0,12
-66.0,-77.0,-72.0,-83.0,-82.0,12
-68.0,-77.0,-72.0,-83.0,-82.0,12
-68.0,-77.0,-69.0,-84.0,-82.0,12
-68.0,-78.0,-69.0,-84.0,-82.0,12
-68.0,-78.0,-83.0,-84.0,-82.0,12
-68.0,-75.0,-83.0,-84.0,-82.0,12
-67.0,-75.0,-83.0,-84.0,-82.0,12
-67.0,-75.0,-73.0,-84.0,-82.0,12
-67.0,-81.0,-73.0,-84.0,-82.0,12
-68.0,-81.0,-73.0,-84.0,-82.0,12
-68.0,-81.0,-83.0,-84.0,-82.0,12
-68.0,-81.0,-83.0,-84.0,-85.0,12
-68.0,-81.0,-83.0,-83.0,-85.0,12
-68.0,-81.0,-74.0,-83.0,-85.0,12
-65.0,-81.0,-74.0,-83.0,-85.0,12
-65.0,-81.0,-83.0,-83.0,-85.0,12
-65.0,-81.0,-83.0,-83.0,-84.0,12
-65.0,-81.0,-83.0,-82.0,-84.0,12
-68.0,-81.0,-83.0,-82.0,-84.0,12
-68.0,-81.0,-70.0,-82.0,-84.0,12
-68.0,-81.0,-70.0,-82.0,-83.0,12
-68.0,-81.0,-70.0,-82.0,-90.0,12
-68.0,-84.0,-70.0,-82.0,-90.0,12
-68.0,-84.0,-70.0,-84.0,-90.0,12
-68.0,-84.0,-72.0,-84.0,-90.0,12
-68.0,-84.0,-72.0,-84.0,-84.0,12
-68.0,-74.0,-72.0,-84.0,-84.0,12
-68.0,-80.0,-72.0,-84.0,-84.0,12
-68.0,-80.0,-72.0,-88.0,-84.0,12
-68.0,-80.0,-73.0,-88.0,-84.0,12
-68.0,-80.0,-73.0,-88.0,-83.0,12
-68.0,-74.0,-73.0,-88.0,-83.0,12
-68.0,-74.0,-73.0,-92.0,-83.0,12
-66.0,-74.0,-73.0,-92.0,-83.0,12
-66.0,-74.0,-70.0,-92.0,-83.0,12
-66.0,-74.0,-70.0,-82.0,-83.0,12
-66.0,-78.0,-70.0,-82.0,-83.0,12
-69.0,-78.0,-70.0,-82.0,-83.0,12
-69.0,-78.0,-72.0,-82.0,-83.0,12
-69.0,-74.0,-72.0,-82.0,-83.0,12
-66.0,-74.0,-72.0,-82.0,-83.0,12
-66.0,-74.0,-69.0,-81.0,-91.0,12
-66.0,-78.0,-69.0,-81.0,-91.0,12
-65.0,-78.0,-69.0,-81.0,-91.0,12
-65.0,-78.0,-77.0,-81.0,-91.0,12
-65.0,-78.0,-77.0,-81.0,-86.0,12
-65.0,-75.0,-77.0,-81.0,-86.0,12
-65.0,-75.0,-68.0,-81.0,-86.0,12
-65.0,-75.0,-68.0,-81.0,-87.0,12
-65.0,-78.0,-68.0,-81.0,-87.0,12
-65.0,-78.0,-68.0,-80.0,-87.0,12
-65.0,-78.0,-68.0,-85.0,-87.0,12
-65.0,-78.0,-71.0,-85.0,-87.0,12
-65.0,-78.0,-71.0,-85.0,-83.0,12
-65.0,-86.0,-71.0,-85.0,-83.0,12
-70.0,-86.0,-71.0,-85.0,-83.0,12
-70.0,-86.0,-78.0,-85.0,-83.0,12
-70.0,-86.0,-78.0,-85.0,-89.0,12
-70.0,-86.0,-78.0,-82.0,-89.0,12
-66.0,-86.0,-78.0,-82.0,-89.0,12
-66.0,-86.0,-73.0,-82.0,-89.0,12
-66.0,-86.0,-69.0,-82.0,-89.0,12
-66.0,-86.0,-69.0,-82.0,-90.0,12
-66.0,-84.0,-69.0,-82.0,-90.0,12
-66.0,-84.0,-77.0,-82.0,-90.0,12
-66.0,-75.0,-77.0,-82.0,-90.0,12
-66.0,-75.0,-77.0,-81.0,-90.0,12
-65.0,-75.0,-69.0,-81.0,-90.0,12
-65.0,-79.0,-69.0,-81.0,-90.0,12
-69.0,-79.0,-69.0,-81.0,-90.0,12
-69.0,-79.0,-77.0,-81.0,-90.0,12
-69.0,-74.0,-77.0,-81.0,-90.0,12
-68.0,-74.0,-77.0,-81.0,-90.0,12
-68.0,-74.0,-77.0,-83.0,-90.0,12
-68.0,-74.0,-69.0,-83.0,-90.0,12
-68.0,-77.0,-69.0,-83.0,-83.0,12
-68.0,-77.0,-69.0,-92.0,-83.0,12
-68.0,-77.0,-73.0,-92.0,-83.0,12
-68.0,-75.0,-73.0,-92.0,-83.0,12
-69.0,-75.0,-73.0,-92.0,-83.0,12
-69.0,-75.0,-68.0,-92.0,-83.0,12
-69.0,-75.0,-68.0,-92.0,-85.0,12
-69.0,-86.0,-68.0,-92.0,-85.0,12
-68.0,-86.0,-68.0,-92.0,-85.0,12
-68.0,-86.0,-71.0,-92.0,-85.0,12
-68.0,-75.0,-71.0,-92.0,-85.0,12
-68.0,-75.0,-71.0,-84.0,-85.0,12
-68.0,-75.0,-68.0,-84.0,-85.0,12
-68.0,-88.0,-68.0,-84.0,-85.0,12
-68.0,-88.0,-68.0,-79.0,-85.0,12
-68.0,-88.0,-80.0,-79.0,-85.0,12
-68.0,-74.0,-80.0,-79.0,-85.0,12
-66.0,-74.0,-80.0,-79.0,-85.0,12
-66.0,-74.0,-70.0,-79.0,-85.0,12
-66.0,-75.0,-70.0,-79.0,-85.0,12
-66.0,-75.0,-70.0,-79.0,-86.0,12
-67.0,-75.0,-70.0,-79.0,-86.0,12
-67.0,-75.0,-84.0,-81.0,-86.0,12
-67.0,-76.0,-84.0,-81.0,-86.0,12
-66.0,-76.0,-84.0,-81.0,-86.0,12
-66.0,-76.0,-84.0,-90.0,-86.0,12
-66.0,-76.0,-70.0,-90.0,-86.0,12
-66.0,-75.0,-70.0,-90.0,-86.0,12
-66.0,-75.0,-70.0,-90.0,-80.0,12
-68.0,-75.0,-70.0,-90.0,-80.0,12
-68.0,-75.0,-70.0,-86.0,-80.0,12
-68.0,-75.0,-87.0,-86.0,-80.0,12
-68.0,-76.0,-87.0,-86.0,-80.0,12
-68.0,-76.0,-68.0,-86.0,-80.0,12
-68.0,-77.0,-68.0,-86.0,-80.0,12
-68.0,-77.0,-68.0,-86.0,-83.0,12
-69.0,-77.0,-68.0,-86.0,-83.0,12
-69.0,-77.0,-68.0,-80.0,-83.0,12
-69.0,-77.0,-76.0,-80.0,-83.0,12
-65.0,-77.0,-76.0,-80.0,-83.0,12
-65.0,-77.0,-76.0,-86.0,-83.0,12
-65.0,-77.0,-73.0,-86.0,-83.0,12
-65.0,-75.0,-73.0,-86.0,-83.0,12
-68.0,-75.0,-73.0,-86.0,-83.0,12
-68.0,-75.0,-73.0,-81.0,-83.0,12
-68.0,-75.0,-84.0,-81.0,-83.0,12
-68.0,-86.0,-84.0,-81.0,-83.0,12
-68.0,-86.0,-70.0,-81.0,-83.0,12
-65.0,-86.0,-70.0,-81.0,-83.0,12
-65.0,-86.0,-82.0,-81.0,-83.0,12
-65.0,-84.0,-82.0,-81.0,-83.0,12
-65.0,-84.0,-82.0,-84.0,-83.0,12
-68.0,-84.0,-82.0,-84.0,-83.0,12
-68.0,-75.0,-82.0,-84.0,-83.0,12
-68.0,-75.0,-82.0,-84.0,-84.0,12
-67.0,-75.0,-82.0,-84.0,-84.0,12
-67.0,-83.0,-82.0,-84.0,-84.0,12
-67.0,-83.0,-82.0,-85.0,-84.0,12
-69.0,-83.0,-82.0,-85.0,-84.0,12
-69.0,-83.0,-71.0,-85.0,-84.0,12
-69.0,-73.0,-71.0,-85.0,-84.0,12
-69.0,-73.0,-71.0,-85.0,-81.0,12
-69.0,-73.0,-71.0,-80.0,-81.0,12
-67.0,-73.0,-71.0,-80.0,-81.0,12
-67.0,-73.0,-71.0,-83.0,-81.0,12
-68.0,-73.0,-71.0,-83.0,-81.0,12
-68.0,-73.0,-71.0,-83.0,-84.0,12
-68.0,-73.0,-71.0,-80.0,-84.0,12
-67.0,-73.0,-71.0,-80.0,-84.0,12
-67.0,-73.0,-80.0,-80.0,-84.0,12
-67.0,-82.0,-80.0,-80.0,-84.0,12
-67.0,-82.0,-80.0,-81.0,-84.0,12
-69.0,-82.0,-80.0,-81.0,-84.0,12
-69.0,-82.0,-69.0,-81.0,-84.0,12
-69.0,-75.0,-69.0,-81.0,-84.0,12
-69.0,-75.0,-69.0,-83.0,-80.0,12
-66.0,-75.0,-69.0,-83.0,-80.0,12
-66.0,-75.0,-78.0,-83.0,-80.0,12
-66.0,-78.0,-78.0,-83.0,-80.0,12
-66.0,-78.0,-78.0,-83.0,-88.0,12
-67.0,-78.0,-78.0,-83.0,-88.0,12
-67.0,-78.0,-69.0,-83.0,-88.0,12
-67.0,-76.0,-69.0,-83.0,-88.0,12
-67.0,-76.0,-69.0,-83.0,-85.0,12
-66.0,-76.0,-69.0,-83.0,-85.0,12
-66.0,-76.0,-69.0,-81.0,-85.0,12
-66.0,-76.0,-79.0,-81.0,-85.0,12
-66.0,-86.0,-79.0,-81.0,-85.0,12
-66.0,-86.0,-79.0,-81.0,-92.0,12
-65.0,-86.0,-79.0,-81.0,-92.0,12
-65.0,-86.0,-79.0,-85.0,-92.0,12
-65.0,-86.0,-70.0,-85.0,-92.0,12
-65.0,-75.0,-70.0,-85.0,-92.0,12
-65.0,-75.0,-70.0,-85.0,-84.0,12
-68.0,-75.0,-70.0,-85.0,-84.0,12
-68.0,-75.0,-70.0,-84.0,-84.0,12
-68.0,-75.0,-75.0,-84.0,-84.0,12
-68.0,-83.0,-75.0,-84.0,-84.0,12
-68.0,-83.0,-75.0,-84.0,-90.0,12
-66.0,-83.0,-75.0,-84.0,-90.0,12
-66.0,-83.0,-75.0,-84.0,-82.0,12
-69.0,-83.0,-75.0,-84.0,-82.0,12
-69.0,-83.0,-75.0,-82.0,-82.0,12
-69.0,-83.0,-76.0,-82.0,-82.0,12
-69.0,-84.0,-76.0,-82.0,-82.0,12
-67.0,-84.0,-76.0,-82.0,-82.0,12
-67.0,-84.0,-69.0,-82.0,-82.0,12
-67.0,-77.0,-69.0,-82.0,-82.0,12
-67.0,-77.0,-69.0,-82.0,-81.0,12
-69.0,-77.0,-69.0,-82.0,-81.0,12
-69.0,-77.0,-69.0,-84.0,-81.0,12
-69.0,-77.0,-76.0,-84.0,-81.0,12
-69.0,-82.0,-76.0,-84.0,-81.0,12
-69.0,-82.0,-76.0,-82.0,-81.0,12
-69.0,-75.0,-76.0,-82.0,-81.0,12
-69.0,-75.0,-69.0,-82.0,-81.0,12
-69.0,-75.0,-69.0,-82.0,-86.0,12
-66.0,-75.0,-69.0,-82.0,-86.0,12
-69.0,-75.0,-69.0,-87.0,-86.0,12
-69.0,-75.0,-75.0,-87.0,-86.0,12
-69.0,-75.0,-76.0,-87.0,-86.0,12
-69.0,-79.0,-76.0,-87.0,-86.0,12
-69.0,-79.0,-76.0,-87.0,-88.0,12
-68.0,-79.0,-76.0,-87.0,-88.0,12
-68.0,-74.0,-76.0,-87.0,-88.0,12
-69.0,-74.0,-76.0,-87.0,-88.0,12
-69.0,-74.0,-76.0,-84.0,-88.0,12
-69.0,-74.0,-76.0,-84.0,-84.0,12
-68.0,-74.0,-76.0,-84.0,-84.0,12
-68.0,-74.0,-76.0,-83.0,-84.0,12
-68.0,-74.0,-71.0,-83.0,-84.0,12
-71.0,-74.0,-71.0,-83.0,-84.0,12
-71.0,-74.0,-78.0,-83.0,-84.0,12
-71.0,-83.0,-78.0,-83.0,-84.0,12
-71.0,-83.0,-78.0,-83.0,-83.0,12
-68.0,-83.0,-78.0,-83.0,-83.0,12
-68.0,-83.0,-78.0,-82.0,-83.0,12
-68.0,-83.0,-74.0,-82.0,-83.0,12
-68.0,-76.0,-74.0,-82.0,-83.0,12
-68.0,-76.0,-74.0,-82.0,-81.0,12
-74.0,-76.0,-74.0,-82.0,-81.0,12
-74.0,-76.0,-74.0,-88.0,-81.0,12
-74.0,-76.0,-77.0,-88.0,-81.0,12
-74.0,-80.0,-77.0,-88.0,-81.0,12
-74.0,-80.0,-77.0,-88.0,-82.0,12
-70.0,-80.0,-77.0,-88.0,-82.0,12
-70.0,-80.0,-77.0,-78.0,-82.0,12
-70.0,-80.0,-71.0,-78.0,-82.0,12
-70.0,-77.0,-71.0,-78.0,-82.0,12
-70.0,-77.0,-71.0,-78.0,-83.0,12
-70.0,-77.0,-71.0,-85.0,-83.0,12
-70.0,-77.0,-75.0,-85.0,-83.0,12
-70.0,-74.0,-75.0,-85.0,-83.0,12
-72.0,-74.0,-75.0,-85.0,-83.0,12
-72.0,-74.0,-75.0,-86.0,-83.0,12
-72.0,-74.0,-69.0,-86.0,-83.0,12
-72.0,-78.0,-69.0,-86.0,-83.0,12
-72.0,-78.0,-69.0,-86.0,-85.0,12
-70.0,-78.0,-69.0,-86.0,-85.0,12
-70.0,-78.0,-75.0,-86.0,-85.0,12
-75.0,-78.0,-75.0,-86.0,-85.0,12
-75.0,-78.0,-75.0,-83.0,-85.0,12
-75.0,-78.0,-67.0,-83.0,-85.0,12
-75.0,-74.0,-67.0,-83.0,-85.0,12
-75.0,-74.0,-76.0,-83.0,-85.0,12
-74.0,-74.0,-76.0,-83.0,-85.0,12
-74.0,-74.0,-73.0,-83.0,-85.0,12
-74.0,-76.0,-73.0,-83.0,-85.0,12
-71.0,-76.0,-73.0,-83.0,-85.0,12
-71.0,-76.0,-73.0,-86.0,-85.0,12
-71.0,-76.0,-74.0,-86.0,-85.0,12
-74.0,-76.0,-74.0,-86.0,-85.0,12
-74.0,-76.0,-70.0,-86.0,-85.0,12
-74.0,-75.0,-70.0,-86.0,-85.0,12
-74.0,-75.0,-70.0,-86.0,-81.0,12
-76.0,-75.0,-70.0,-86.0,-81.0,12
-76.0,-75.0,-75.0,-86.0,-81.0,12
-76.0,-77.0,-75.0,-86.0,-81.0,12
-72.0,-77.0,-75.0,-86.0,-81.0,12
-72.0,-77.0,-70.0,-86.0,-81.0,12
-70.0,-77.0,-70.0,-86.0,-81.0,12
-70.0,-77.0,-77.0,-86.0,-81.0,12
-70.0,-76.0,-77.0,-86.0,-81.0,12
-70.0,-76.0,-77.0,-86.0,-84.0,12
-72.0,-76.0,-77.0,-86.0,-84.0,12
-72.0,-76.0,-68.0,-86.0,-84.0,12
-72.0,-78.0,-68.0,-86.0,-84.0,12
-70.0,-78.0,-68.0,-86.0,-84.0,12
-70.0,-78.0,-71.0,-86.0,-84.0,12
-70.0,-83.0,-71.0,-86.0,-84.0,12
-74.0,-75.0,-71.0,-86.0,-84.0,12
-76.0,-76.0,-68.0,-86.0,-84.0,12
-73.0,-76.0,-68.0,-86.0,-84.0,12
-73.0,-76.0,-68.0,-84.0,-84.0,12
-73.0,-76.0,-75.0,-84.0,-84.0,12
-73.0,-84.0,-75.0,-84.0,-85.0,12
-75.0,-84.0,-75.0,-84.0,-85.0,12
-75.0,-84.0,-69.0,-84.0,-85.0,12
-75.0,-75.0,-69.0,-84.0,-85.0,12
-72.0,-75.0,-69.0,-84.0,-85.0,12
-72.0,-75.0,-75.0,-84.0,-85.0,12
-72.0,-82.0,-75.0,-84.0,-85.0,12
-72.0,-82.0,-75.0,-84.0,-82.0,12
-72.0,-82.0,-69.0,-84.0,-82.0,12
-72.0,-75.0,-69.0,-84.0,-82.0,12
-72.0,-75.0,-75.0,-84.0,-86.0,12
-72.0,-76.0,-75.0,-84.0,-86.0,12
-72.0,-76.0,-69.0,-84.0,-86.0,12
-72.0,-75.0,-69.0,-84.0,-86.0,12
-73.0,-75.0,-69.0,-84.0,-86.0,12
-73.0,-75.0,-69.0,-85.0,-86.0,12
-73.0,-75.0,-74.0,-85.0,-86.0,12
-73.0,-77.0,-74.0,-85.0,-86.0,12
-71.0,-77.0,-74.0,-85.0,-86.0,12
-72.0,-77.0,-74.0,-85.0,-86.0,12
-72.0,-77.0,-74.0,-89.0,-86.0,12
-72.0,-77.0,-74.0,-89.0,-80.0,12
-72.0,-78.0,-74.0,-89.0,-80.0,12
-71.0,-78.0,-74.0,-89.0,-80.0,12
-71.0,-78.0,-74.0,-83.0,-80.0,12
-71.0,-78.0,-74.0,-83.0,-88.0,12
-71.0,-78.0,-75.0,-83.0,-88.0,12
-71.0,-77.0,-75.0,-83.0,-88.0,12
-73.0,-77.0,-75.0,-83.0,-88.0,12
-73.0,-77.0,-75.0,-83.0,-78.0,12
-73.0,-77.0,-74.0,-83.0,-78.0,12
-73.0,-80.0,-74.0,-83.0,-78.0,12
-71.0,-80.0,-74.0,-83.0,-78.0,12
-71.0,-80.0,-74.0,-81.0,-78.0,12
-71.0,-80.0,-75.0,-81.0,-78.0,12
-73.0,-80.0,-75.0,-81.0,-78.0,12
-73.0,-80.0,-75.0,-88.0,-78.0,12
-73.0,-80.0,-75.0,-88.0,-79.0,12
-73.0,-80.0,-69.0,-88.0,-79.0,12
-73.0,-77.0,-69.0,-88.0,-79.0,12
-71.0,-77.0,-69.0,-88.0,-79.0,12
-71.0,-77.0,-69.0,-82.0,-79.0,12
-71.0,-77.0,-69.0,-82.0,-89.0,12
-71.0,-77.0,-75.0,-82.0,-89.0,12
